,Product,Origin,Destination,OriginStationarity,DestinationStationarity,diffLength
0,White Millet,Kasese,Kampala,1,1,0
0,White Millet,Kasese,Masindi,1,1,0
0,White Millet,Kasese,Ruhengeri,1,1,0
0,White Millet,Kicukiro,Kigali,1,1,0
0,White Millet,Kigali,Gicumbi,1,1,0
0,White Millet,Kigali,Kamembe,1,1,0
0,White Millet,Kigali,Kicukiro,1,1,0
0,White Millet,Kigali,Kobero,1,1,0
0,White Millet,Kigali,Ngozi,1,1,0
0,White Millet,Kigali,Ruhengeri,1,1,0
0,White Millet,Kigali,Ruhuha,1,1,0
0,White Millet,Kigoma,Arusha,1,1,0
0,White Millet,Kigoma,Bujumbura,1,1,0
0,White Millet,Kigoma,Gitega,1,1,0
0,White Millet,Kigoma,Kobero,1,1,0
0,White Millet,Kigoma,Mbeya,1,1,0
0,White Millet,Kigoma,Mwanza,1,1,0
0,White Millet,Kigoma,Tunduma,1,1,0
0,White Millet,Kisumu,Busia,1,1,0
0,White Millet,Kisumu,Eldoret,1,1,0
0,White Millet,Kisumu,Kitale,1,1,0
0,White Millet,Kisumu,Musoma,1,1,0
0,White Millet,Kisumu,Nakuru,1,1,0
0,White Millet,Kisumu,Tororo,1,1,0
0,White Millet,Kitale,Busia,1,1,0
0,White Millet,Kitale,Eldoret,1,1,0
0,White Millet,Kitale,Kapchorwa,1,1,0
0,White Millet,Kitale,Kisumu,1,1,0
0,White Millet,Kitale,Mbale,1,1,0
0,White Millet,Kitale,Tororo,1,1,0
0,White Millet,Kobero,Gitega,1,1,0
0,White Millet,Kobero,Kigali,1,1,0
0,White Millet,Kobero,Kigoma,1,1,0
0,White Millet,Kobero,Mwanza,1,1,0
0,White Millet,Kobero,Ngozi,1,1,0
0,White Millet,Kobero,Ruhuha,1,1,0
0,White Millet,Lira,Gulu,1,1,0
0,White Millet,Lira,Masindi,1,1,0
0,White Millet,Lira,Soroti,1,1,0
0,White Millet,Machakos,Arusha,1,1,0
0,White Millet,Machakos,Makueni,1,1,0
0,White Millet,Machakos,Meru,1,1,0
0,White Millet,Machakos,Mombasa,1,1,0
0,White Millet,Machakos,Moshi,1,1,0
0,White Millet,Machakos,Nairobi,1,1,0
0,White Millet,Makueni,Arusha,1,1,0
0,White Millet,Makueni,Machakos,1,1,0
0,White Millet,Makueni,Meru,1,1,0
0,White Millet,Makueni,Mombasa,1,1,0
0,White Millet,Makueni,Moshi,1,1,0
0,White Millet,Makueni,Nairobi,1,1,0
0,White Millet,Masindi,Gulu,1,1,0
0,White Millet,Masindi,Kampala,1,1,0
0,White Millet,Masindi,Kasese,1,1,0
0,White Millet,Masindi,Lira,1,1,0
0,White Millet,Mbale,Kampala,1,1,0
0,White Millet,Mbale,Kapchorwa,1,1,0
0,White Millet,Mbale,Kitale,1,1,0
0,White Millet,Mbale,Soroti,1,1,0
0,White Millet,Mbale,Tororo,1,1,0
0,White Millet,Mbeya,Dodoma,1,1,0
0,White Millet,Mbeya,Iringa,1,1,0
0,White Millet,Mbeya,Kigoma,1,1,0
0,White Millet,Mbeya,Mwanza,1,1,0
0,White Millet,Mbeya,Songea,1,1,0
0,White Millet,Mbeya,Tunduma,1,1,0
0,White Millet,Meru,Eldoret,1,1,0
0,White Millet,Meru,Machakos,1,1,0
0,White Millet,Meru,Makueni,1,1,0
0,White Millet,Meru,Nairobi,1,1,0
0,White Millet,Meru,Nakuru,1,1,0
0,White Millet,Mombasa,Machakos,1,1,0
0,White Millet,Mombasa,Makueni,1,1,0
0,White Millet,Mombasa,Moshi,1,1,0
0,White Millet,Mombasa,Nairobi,1,1,0
0,White Millet,Mombasa,Tanga,1,1,0
0,White Millet,Morogoro,Arusha,1,1,0
0,White Millet,Morogoro,Dar es salaam,1,1,0
0,White Millet,Morogoro,Dodoma,1,1,0
0,White Millet,Morogoro,Iringa,1,1,0
0,White Millet,Morogoro,Moshi,1,1,0
0,White Millet,Morogoro,Tanga,1,1,0
0,White Millet,Moshi,Arusha,1,1,0
0,White Millet,Moshi,Dar es salaam,1,1,0
0,White Millet,Moshi,Machakos,1,1,0
0,White Millet,Moshi,Makueni,1,1,0
0,White Millet,Moshi,Mombasa,1,1,0
0,White Millet,Moshi,Morogoro,1,1,0
0,White Millet,Moshi,Nairobi,1,1,0
0,White Millet,Moshi,Tanga,1,1,0
0,White Millet,Mulindi,Gicumbi,1,1,0
0,White Millet,Mulindi,Kabale,1,1,0
0,White Millet,Mulindi,Ruhengeri,1,1,0
0,White Millet,Musoma,Arusha,1,1,0
0,White Millet,Musoma,Kampala,1,1,0
0,White Millet,Musoma,Kisumu,1,1,0
0,White Millet,Musoma,Mwanza,1,1,0
0,White Millet,Musoma,Nairobi,1,1,0
0,White Millet,Musoma,Nakuru,1,1,0
0,White Millet,Mwanza,Arusha,1,1,0
0,White Millet,Mwanza,Dodoma,1,1,0
0,White Millet,Mwanza,Gitega,1,1,0
0,White Millet,Mwanza,Kigoma,1,1,0
0,White Millet,Mwanza,Kobero,1,1,0
0,White Millet,Mwanza,Mbeya,1,1,0
0,White Millet,Mwanza,Musoma,1,1,0
0,White Millet,Nairobi,Arusha,1,1,0
0,White Millet,Nairobi,Machakos,1,1,0
0,White Millet,Nairobi,Makueni,1,1,0
0,White Millet,Nairobi,Meru,1,1,0
0,White Millet,Nairobi,Mombasa,1,1,0
0,White Millet,Nairobi,Moshi,1,1,0
0,White Millet,Nairobi,Musoma,1,1,0
0,White Millet,Nairobi,Nakuru,1,1,0
0,White Millet,Nakuru,Eldoret,1,1,0
0,White Millet,Nakuru,Kisumu,1,1,0
0,White Millet,Nakuru,Meru,1,1,0
0,White Millet,Nakuru,Musoma,1,1,0
0,White Millet,Nakuru,Nairobi,1,1,0
0,White Millet,Ngozi,Bujumbura,1,1,0
0,White Millet,Ngozi,Gitega,1,1,0
0,White Millet,Ngozi,Kamembe,1,1,0
0,White Millet,Ngozi,Kigali,1,1,0
0,White Millet,Ngozi,Kobero,1,1,0
0,White Millet,Ngozi,Rubavu,1,1,0
0,White Millet,Ngozi,Ruhuha,1,1,0
0,White Millet,Rubavu,Kamembe,1,1,0
0,White Millet,Rubavu,Ngozi,1,1,0
0,White Millet,Rubavu,Ruhengeri,1,1,0
0,White Millet,Ruhengeri,Gicumbi,1,1,0
0,White Millet,Ruhengeri,Kabale,1,1,0
0,White Millet,Ruhengeri,Kasese,1,1,0
0,White Millet,Ruhengeri,Kigali,1,1,0
0,White Millet,Ruhengeri,Mulindi,1,1,0
0,White Millet,Ruhengeri,Rubavu,1,1,0
0,White Millet,Ruhuha,Kamembe,1,1,0
0,White Millet,Ruhuha,Kigali,1,1,0
0,White Millet,Ruhuha,Kobero,1,1,0
0,White Millet,Ruhuha,Ngozi,1,1,0
0,White Millet,Songea,Dar es salaam,1,1,0
0,White Millet,Songea,Iringa,1,1,0
0,White Millet,Songea,Mbeya,1,1,0
0,White Millet,Soroti,Kampala,1,1,0
0,White Millet,Soroti,Lira,1,1,0
0,White Millet,Soroti,Mbale,1,1,0
0,White Millet,Tanga,Dar es salaam,1,1,0
0,White Millet,Tanga,Mombasa,1,1,0
0,White Millet,Tanga,Morogoro,1,1,0
0,White Millet,Tanga,Moshi,1,1,0
0,White Millet,Tororo,Busia,1,1,0
0,White Millet,Tororo,Eldoret,1,1,0
0,White Millet,Tororo,Kampala,1,1,0
0,White Millet,Tororo,Kisumu,1,1,0
0,White Millet,Tororo,Kitale,1,1,0
0,White Millet,Tororo,Mbale,1,1,0
0,White Millet,Tunduma,Kigoma,1,1,0
0,White Millet,Tunduma,Mbeya,1,1,0
0,Beans (Mwezi Moja),Arusha,Dodoma,1,1,0
0,Beans (Mwezi Moja),Arusha,Kigoma,1,1,0
0,Beans (Mwezi Moja),Arusha,Machakos,1,1,0
0,Beans (Mwezi Moja),Arusha,Makueni,1,1,0
0,Beans (Mwezi Moja),Arusha,Morogoro,1,1,0
0,Beans (Mwezi Moja),Arusha,Moshi,1,1,0
0,Beans (Mwezi Moja),Arusha,Musoma,1,1,0
0,Beans (Mwezi Moja),Arusha,Mwanza,1,1,0
0,Beans (Mwezi Moja),Arusha,Nairobi,1,1,0
0,Beans (Mwezi Moja),Bujumbura,Gitega,1,1,0
0,Beans (Mwezi Moja),Bujumbura,Kamembe,1,1,0
0,Beans (Mwezi Moja),Bujumbura,Kigoma,1,1,0
0,Beans (Mwezi Moja),Bujumbura,Ngozi,1,1,0
0,Beans (Mwezi Moja),Busia,Eldoret,1,1,0
0,Beans (Mwezi Moja),Busia,Kampala,1,1,0
0,Beans (Mwezi Moja),Busia,Kisumu,1,1,0
0,Beans (Mwezi Moja),Busia,Kitale,1,1,0
0,Beans (Mwezi Moja),Busia,Tororo,1,1,0
0,Beans (Mwezi Moja),Dar es salaam,Morogoro,1,1,0
0,Beans (Mwezi Moja),Dar es salaam,Moshi,1,1,0
0,Beans (Mwezi Moja),Dar es salaam,Songea,1,1,0
0,Beans (Mwezi Moja),Dar es salaam,Tanga,1,1,0
0,Beans (Mwezi Moja),Dodoma,Arusha,1,1,0
0,Beans (Mwezi Moja),Dodoma,Iringa,1,1,0
0,Beans (Mwezi Moja),Dodoma,Mbeya,1,1,0
0,Beans (Mwezi Moja),Dodoma,Morogoro,1,1,0
0,Beans (Mwezi Moja),Dodoma,Mwanza,1,1,0
0,Beans (Mwezi Moja),Eldoret,Busia,1,1,0
0,Beans (Mwezi Moja),Eldoret,Kisumu,1,1,0
0,Beans (Mwezi Moja),Eldoret,Kitale,1,1,0
0,Beans (Mwezi Moja),Eldoret,Meru,1,1,0
0,Beans (Mwezi Moja),Eldoret,Nakuru,1,1,1
0,Beans (Mwezi Moja),Eldoret,Tororo,1,1,0
0,Beans (Mwezi Moja),Gicumbi,Kigali,1,1,0
0,Beans (Mwezi Moja),Gicumbi,Mulindi,1,1,0
0,Beans (Mwezi Moja),Gicumbi,Ruhengeri,1,1,0
0,Beans (Mwezi Moja),Gitega,Bujumbura,1,1,0
0,Beans (Mwezi Moja),Gitega,Kigoma,1,1,0
0,Beans (Mwezi Moja),Gitega,Kobero,1,1,0
0,Beans (Mwezi Moja),Gitega,Mwanza,1,1,0
0,Beans (Mwezi Moja),Gitega,Ngozi,1,1,0
0,Beans (Mwezi Moja),Gulu,Lira,1,1,0
0,Beans (Mwezi Moja),Gulu,Masindi,1,1,0
0,Beans (Mwezi Moja),Iringa,Dodoma,1,1,0
0,Beans (Mwezi Moja),Iringa,Mbeya,1,1,0
0,Beans (Mwezi Moja),Iringa,Morogoro,1,1,0
0,Beans (Mwezi Moja),Iringa,Songea,1,1,0
0,Beans (Mwezi Moja),Kabale,Kasese,1,1,0
0,Beans (Mwezi Moja),Kabale,Mulindi,1,1,0
0,Beans (Mwezi Moja),Kabale,Ruhengeri,1,1,0
0,Beans (Mwezi Moja),Kamembe,Bujumbura,1,1,0
0,Beans (Mwezi Moja),Kamembe,Kigali,1,1,0
0,Beans (Mwezi Moja),Kamembe,Ngozi,1,1,0
0,Beans (Mwezi Moja),Kamembe,Rubavu,1,1,0
0,Beans (Mwezi Moja),Kamembe,Ruhuha,1,1,0
0,Beans (Mwezi Moja),Kampala,Busia,1,1,0
0,Beans (Mwezi Moja),Kampala,Kasese,1,1,0
0,Beans (Mwezi Moja),Kampala,Masindi,1,1,0
0,Beans (Mwezi Moja),Kampala,Mbale,1,1,0
0,Beans (Mwezi Moja),Kampala,Musoma,1,1,0
0,Beans (Mwezi Moja),Kampala,Soroti,1,1,0
0,Beans (Mwezi Moja),Kampala,Tororo,1,1,0
0,Beans (Mwezi Moja),Kapchorwa,Kitale,1,1,0
0,Beans (Mwezi Moja),Kapchorwa,Mbale,1,1,0
0,Beans (Mwezi Moja),Kasese,Kabale,1,1,0
0,Beans (Mwezi Moja),Kasese,Kampala,1,1,0
0,Beans (Mwezi Moja),Kasese,Masindi,1,1,0
0,Beans (Mwezi Moja),Kasese,Ruhengeri,1,1,0
0,Beans (Mwezi Moja),Kicukiro,Kigali,1,1,0
0,Beans (Mwezi Moja),Kigali,Gicumbi,1,1,0
0,Beans (Mwezi Moja),Kigali,Kamembe,1,1,0
0,Beans (Mwezi Moja),Kigali,Kicukiro,1,1,0
0,Beans (Mwezi Moja),Kigali,Kobero,1,1,0
0,Beans (Mwezi Moja),Kigali,Ngozi,1,1,0
0,Beans (Mwezi Moja),Kigali,Ruhengeri,1,1,0
0,Beans (Mwezi Moja),Kigali,Ruhuha,1,1,0
0,Beans (Mwezi Moja),Kigoma,Arusha,1,1,0
0,Beans (Mwezi Moja),Kigoma,Bujumbura,1,1,0
0,Beans (Mwezi Moja),Kigoma,Gitega,1,1,0
0,Beans (Mwezi Moja),Kigoma,Kobero,1,1,0
0,Beans (Mwezi Moja),Kigoma,Mbeya,1,1,0
0,Beans (Mwezi Moja),Kigoma,Mwanza,1,1,0
0,Beans (Mwezi Moja),Kigoma,Tunduma,1,1,0
0,Beans (Mwezi Moja),Kisumu,Busia,1,1,0
0,Beans (Mwezi Moja),Kisumu,Eldoret,1,1,0
0,Beans (Mwezi Moja),Kisumu,Kitale,1,1,0
0,Beans (Mwezi Moja),Kisumu,Musoma,1,1,0
0,Beans (Mwezi Moja),Kisumu,Nakuru,1,1,0
0,Beans (Mwezi Moja),Kisumu,Tororo,1,1,0
0,Beans (Mwezi Moja),Kitale,Busia,1,1,0
0,Beans (Mwezi Moja),Kitale,Eldoret,1,1,0
0,Beans (Mwezi Moja),Kitale,Kapchorwa,1,1,0
0,Beans (Mwezi Moja),Kitale,Kisumu,1,1,0
0,Beans (Mwezi Moja),Kitale,Mbale,1,1,0
0,Beans (Mwezi Moja),Kitale,Tororo,1,1,0
0,Beans (Mwezi Moja),Kobero,Gitega,1,1,0
0,Beans (Mwezi Moja),Kobero,Kigali,1,1,0
0,Beans (Mwezi Moja),Kobero,Kigoma,1,1,0
0,Beans (Mwezi Moja),Kobero,Mwanza,1,1,0
0,Beans (Mwezi Moja),Kobero,Ngozi,1,1,0
0,Beans (Mwezi Moja),Kobero,Ruhuha,1,1,0
0,Beans (Mwezi Moja),Lira,Gulu,1,1,0
0,Beans (Mwezi Moja),Lira,Masindi,1,1,0
0,Beans (Mwezi Moja),Lira,Soroti,1,1,0
0,Beans (Mwezi Moja),Machakos,Arusha,1,1,0
0,Beans (Mwezi Moja),Machakos,Makueni,1,1,0
0,Beans (Mwezi Moja),Machakos,Meru,1,1,0
0,Beans (Mwezi Moja),Machakos,Mombasa,1,1,0
0,Beans (Mwezi Moja),Machakos,Moshi,1,1,0
0,Beans (Mwezi Moja),Machakos,Nairobi,1,1,0
0,Beans (Mwezi Moja),Makueni,Arusha,1,1,0
0,Beans (Mwezi Moja),Makueni,Machakos,1,1,0
0,Beans (Mwezi Moja),Makueni,Meru,1,1,0
0,Beans (Mwezi Moja),Makueni,Mombasa,1,1,0
0,Beans (Mwezi Moja),Makueni,Moshi,1,1,0
0,Beans (Mwezi Moja),Makueni,Nairobi,1,1,0
0,Beans (Mwezi Moja),Masindi,Gulu,1,1,0
0,Beans (Mwezi Moja),Masindi,Kampala,1,1,0
0,Beans (Mwezi Moja),Masindi,Kasese,1,1,0
0,Beans (Mwezi Moja),Masindi,Lira,1,1,0
0,Beans (Mwezi Moja),Mbale,Kampala,1,1,0
0,Beans (Mwezi Moja),Mbale,Kapchorwa,1,1,0
0,Beans (Mwezi Moja),Mbale,Kitale,1,1,0
0,Beans (Mwezi Moja),Mbale,Soroti,1,1,0
0,Beans (Mwezi Moja),Mbale,Tororo,1,1,0
0,Beans (Mwezi Moja),Mbeya,Dodoma,1,1,0
0,Beans (Mwezi Moja),Mbeya,Iringa,1,1,0
0,Beans (Mwezi Moja),Mbeya,Kigoma,1,1,0
0,Beans (Mwezi Moja),Mbeya,Mwanza,1,1,0
0,Beans (Mwezi Moja),Mbeya,Songea,1,1,0
0,Beans (Mwezi Moja),Mbeya,Tunduma,1,1,0
0,Beans (Mwezi Moja),Meru,Eldoret,1,1,0
0,Beans (Mwezi Moja),Meru,Machakos,1,1,0
0,Beans (Mwezi Moja),Meru,Makueni,1,1,0
0,Beans (Mwezi Moja),Meru,Nairobi,1,1,0
0,Beans (Mwezi Moja),Meru,Nakuru,1,1,0
0,Beans (Mwezi Moja),Mombasa,Machakos,1,1,0
0,Beans (Mwezi Moja),Mombasa,Makueni,1,1,0
0,Beans (Mwezi Moja),Mombasa,Moshi,1,1,0
0,Beans (Mwezi Moja),Mombasa,Nairobi,1,1,0
0,Beans (Mwezi Moja),Mombasa,Tanga,1,1,0
0,Beans (Mwezi Moja),Morogoro,Arusha,1,1,0
0,Beans (Mwezi Moja),Morogoro,Dar es salaam,1,1,0
0,Beans (Mwezi Moja),Morogoro,Dodoma,1,1,0
0,Beans (Mwezi Moja),Morogoro,Iringa,1,1,0
0,Beans (Mwezi Moja),Morogoro,Moshi,1,1,0
0,Beans (Mwezi Moja),Morogoro,Tanga,1,1,0
0,Beans (Mwezi Moja),Moshi,Arusha,1,1,0
0,Beans (Mwezi Moja),Moshi,Dar es salaam,1,1,0
0,Beans (Mwezi Moja),Moshi,Machakos,1,1,0
0,Beans (Mwezi Moja),Moshi,Makueni,1,1,0
0,Beans (Mwezi Moja),Moshi,Mombasa,1,1,0
0,Beans (Mwezi Moja),Moshi,Morogoro,1,1,0
0,Beans (Mwezi Moja),Moshi,Nairobi,1,1,0
0,Beans (Mwezi Moja),Moshi,Tanga,1,1,0
0,Beans (Mwezi Moja),Mulindi,Gicumbi,1,1,0
0,Beans (Mwezi Moja),Mulindi,Kabale,1,1,0
0,Beans (Mwezi Moja),Mulindi,Ruhengeri,1,1,0
0,Beans (Mwezi Moja),Musoma,Arusha,1,1,0
0,Beans (Mwezi Moja),Musoma,Kampala,1,1,0
0,Beans (Mwezi Moja),Musoma,Kisumu,1,1,0
0,Beans (Mwezi Moja),Musoma,Mwanza,1,1,0
0,Beans (Mwezi Moja),Musoma,Nairobi,1,1,0
0,Beans (Mwezi Moja),Musoma,Nakuru,1,1,0
0,Beans (Mwezi Moja),Mwanza,Arusha,1,1,0
0,Beans (Mwezi Moja),Mwanza,Dodoma,1,1,0
0,Beans (Mwezi Moja),Mwanza,Gitega,1,1,0
0,Beans (Mwezi Moja),Mwanza,Kigoma,1,1,0
0,Beans (Mwezi Moja),Mwanza,Kobero,1,1,0
0,Beans (Mwezi Moja),Mwanza,Mbeya,1,1,0
0,Beans (Mwezi Moja),Mwanza,Musoma,1,1,0
0,Beans (Mwezi Moja),Nairobi,Arusha,1,1,0
0,Beans (Mwezi Moja),Nairobi,Machakos,1,1,0
0,Beans (Mwezi Moja),Nairobi,Makueni,1,1,0
0,Beans (Mwezi Moja),Nairobi,Meru,1,1,0
0,Beans (Mwezi Moja),Nairobi,Mombasa,1,1,0
0,Beans (Mwezi Moja),Nairobi,Moshi,1,1,0
0,Beans (Mwezi Moja),Nairobi,Musoma,1,1,0
0,Beans (Mwezi Moja),Nairobi,Nakuru,1,1,11
0,Beans (Mwezi Moja),Nakuru,Eldoret,1,1,1
0,Beans (Mwezi Moja),Nakuru,Kisumu,1,1,0
0,Beans (Mwezi Moja),Nakuru,Meru,1,1,0
0,Beans (Mwezi Moja),Nakuru,Musoma,1,1,0
0,Beans (Mwezi Moja),Nakuru,Nairobi,1,1,11
0,Beans (Mwezi Moja),Ngozi,Bujumbura,1,1,0
0,Beans (Mwezi Moja),Ngozi,Gitega,1,1,0
0,Beans (Mwezi Moja),Ngozi,Kamembe,1,1,0
0,Beans (Mwezi Moja),Ngozi,Kigali,1,1,0
0,Beans (Mwezi Moja),Ngozi,Kobero,1,1,0
0,Beans (Mwezi Moja),Ngozi,Rubavu,1,1,0
0,Beans (Mwezi Moja),Ngozi,Ruhuha,1,1,0
0,Beans (Mwezi Moja),Rubavu,Kamembe,1,1,0
0,Beans (Mwezi Moja),Rubavu,Ngozi,1,1,0
0,Beans (Mwezi Moja),Rubavu,Ruhengeri,1,1,0
0,Beans (Mwezi Moja),Ruhengeri,Gicumbi,1,1,0
0,Beans (Mwezi Moja),Ruhengeri,Kabale,1,1,0
0,Beans (Mwezi Moja),Ruhengeri,Kasese,1,1,0
0,Beans (Mwezi Moja),Ruhengeri,Kigali,1,1,0
0,Beans (Mwezi Moja),Ruhengeri,Mulindi,1,1,0
0,Beans (Mwezi Moja),Ruhengeri,Rubavu,1,1,0
0,Beans (Mwezi Moja),Ruhuha,Kamembe,1,1,0
0,Beans (Mwezi Moja),Ruhuha,Kigali,1,1,0
0,Beans (Mwezi Moja),Ruhuha,Kobero,1,1,0
0,Beans (Mwezi Moja),Ruhuha,Ngozi,1,1,0
0,Beans (Mwezi Moja),Songea,Dar es salaam,1,1,0
0,Beans (Mwezi Moja),Songea,Iringa,1,1,0
0,Beans (Mwezi Moja),Songea,Mbeya,1,1,0
0,Beans (Mwezi Moja),Soroti,Kampala,1,1,0
0,Beans (Mwezi Moja),Soroti,Lira,1,1,0
0,Beans (Mwezi Moja),Soroti,Mbale,1,1,0
0,Beans (Mwezi Moja),Tanga,Dar es salaam,1,1,0
0,Beans (Mwezi Moja),Tanga,Mombasa,1,1,0
0,Beans (Mwezi Moja),Tanga,Morogoro,1,1,0
0,Beans (Mwezi Moja),Tanga,Moshi,1,1,0
0,Beans (Mwezi Moja),Tororo,Busia,1,1,0
0,Beans (Mwezi Moja),Tororo,Eldoret,1,1,0
0,Beans (Mwezi Moja),Tororo,Kampala,1,1,0
0,Beans (Mwezi Moja),Tororo,Kisumu,1,1,0
0,Beans (Mwezi Moja),Tororo,Kitale,1,1,0
0,Beans (Mwezi Moja),Tororo,Mbale,1,1,0
0,Beans (Mwezi Moja),Tunduma,Kigoma,1,1,0
0,Beans (Mwezi Moja),Tunduma,Mbeya,1,1,0
0,Beans (Mwitemania),Arusha,Dodoma,1,1,0
0,Beans (Mwitemania),Arusha,Kigoma,1,1,0
0,Beans (Mwitemania),Arusha,Machakos,1,1,0
0,Beans (Mwitemania),Arusha,Makueni,1,1,0
0,Beans (Mwitemania),Arusha,Morogoro,1,1,0
0,Beans (Mwitemania),Arusha,Moshi,1,1,0
0,Beans (Mwitemania),Arusha,Musoma,1,1,0
0,Beans (Mwitemania),Arusha,Mwanza,1,1,0
0,Beans (Mwitemania),Arusha,Nairobi,1,1,0
0,Beans (Mwitemania),Bujumbura,Gitega,1,1,0
0,Beans (Mwitemania),Bujumbura,Kamembe,1,1,0
0,Beans (Mwitemania),Bujumbura,Kigoma,1,1,0
0,Beans (Mwitemania),Bujumbura,Ngozi,1,1,0
0,Beans (Mwitemania),Busia,Eldoret,1,1,0
0,Beans (Mwitemania),Busia,Kampala,1,1,0
0,Beans (Mwitemania),Busia,Kisumu,1,1,0
0,Beans (Mwitemania),Busia,Kitale,1,1,0
0,Beans (Mwitemania),Busia,Tororo,1,1,0
0,Beans (Mwitemania),Dar es salaam,Morogoro,1,1,0
0,Beans (Mwitemania),Dar es salaam,Moshi,1,1,0
0,Beans (Mwitemania),Dar es salaam,Songea,1,1,0
0,Beans (Mwitemania),Dar es salaam,Tanga,1,1,0
0,Beans (Mwitemania),Dodoma,Arusha,1,1,0
0,Beans (Mwitemania),Dodoma,Iringa,1,1,0
0,Beans (Mwitemania),Dodoma,Mbeya,1,1,0
0,Beans (Mwitemania),Dodoma,Morogoro,1,1,0
0,Beans (Mwitemania),Dodoma,Mwanza,1,1,0
0,Beans (Mwitemania),Eldoret,Busia,1,1,0
0,Beans (Mwitemania),Eldoret,Kisumu,1,1,0
0,Beans (Mwitemania),Eldoret,Kitale,1,1,8
0,Beans (Mwitemania),Eldoret,Meru,1,1,2
0,Beans (Mwitemania),Eldoret,Nakuru,1,1,9
0,Beans (Mwitemania),Eldoret,Tororo,1,1,0
0,Beans (Mwitemania),Gicumbi,Kigali,1,1,0
0,Beans (Mwitemania),Gicumbi,Mulindi,1,1,0
0,Beans (Mwitemania),Gicumbi,Ruhengeri,1,1,0
0,Beans (Mwitemania),Gitega,Bujumbura,1,1,0
0,Beans (Mwitemania),Gitega,Kigoma,1,1,0
0,Beans (Mwitemania),Gitega,Kobero,1,1,0
0,Beans (Mwitemania),Gitega,Mwanza,1,1,0
0,Beans (Mwitemania),Gitega,Ngozi,1,1,0
0,Beans (Mwitemania),Gulu,Lira,1,1,0
0,Beans (Mwitemania),Gulu,Masindi,1,1,0
0,Beans (Mwitemania),Iringa,Dodoma,1,1,0
0,Beans (Mwitemania),Iringa,Mbeya,1,1,0
0,Beans (Mwitemania),Iringa,Morogoro,1,1,0
0,Beans (Mwitemania),Iringa,Songea,1,1,0
0,Beans (Mwitemania),Kabale,Kasese,1,1,0
0,Beans (Mwitemania),Kabale,Mulindi,1,1,0
0,Beans (Mwitemania),Kabale,Ruhengeri,1,1,0
0,Beans (Mwitemania),Kamembe,Bujumbura,1,1,0
0,Beans (Mwitemania),Kamembe,Kigali,1,1,0
0,Beans (Mwitemania),Kamembe,Ngozi,1,1,0
0,Beans (Mwitemania),Kamembe,Rubavu,1,1,0
0,Beans (Mwitemania),Kamembe,Ruhuha,1,1,0
0,Beans (Mwitemania),Kampala,Busia,1,1,0
0,Beans (Mwitemania),Kampala,Kasese,1,1,0
0,Beans (Mwitemania),Kampala,Masindi,1,1,0
0,Beans (Mwitemania),Kampala,Mbale,1,1,0
0,Beans (Mwitemania),Kampala,Musoma,1,1,0
0,Beans (Mwitemania),Kampala,Soroti,1,1,0
0,Beans (Mwitemania),Kampala,Tororo,1,1,0
0,Beans (Mwitemania),Kapchorwa,Kitale,1,1,0
0,Beans (Mwitemania),Kapchorwa,Mbale,1,1,0
0,Beans (Mwitemania),Kasese,Kabale,1,1,0
0,Beans (Mwitemania),Kasese,Kampala,1,1,0
0,Beans (Mwitemania),Kasese,Masindi,1,1,0
0,Beans (Mwitemania),Kasese,Ruhengeri,1,1,0
0,Beans (Mwitemania),Kicukiro,Kigali,1,1,0
0,Beans (Mwitemania),Kigali,Gicumbi,1,1,0
0,Beans (Mwitemania),Kigali,Kamembe,1,1,0
0,Beans (Mwitemania),Kigali,Kicukiro,1,1,0
0,Beans (Mwitemania),Kigali,Kobero,1,1,0
0,Beans (Mwitemania),Kigali,Ngozi,1,1,0
0,Beans (Mwitemania),Kigali,Ruhengeri,1,1,0
0,Beans (Mwitemania),Kigali,Ruhuha,1,1,0
0,Beans (Mwitemania),Kigoma,Arusha,1,1,0
0,Beans (Mwitemania),Kigoma,Bujumbura,1,1,0
0,Beans (Mwitemania),Kigoma,Gitega,1,1,0
0,Beans (Mwitemania),Kigoma,Kobero,1,1,0
0,Beans (Mwitemania),Kigoma,Mbeya,1,1,0
0,Beans (Mwitemania),Kigoma,Mwanza,1,1,0
0,Beans (Mwitemania),Kigoma,Tunduma,1,1,0
0,Beans (Mwitemania),Kisumu,Busia,1,1,0
0,Beans (Mwitemania),Kisumu,Eldoret,1,1,0
0,Beans (Mwitemania),Kisumu,Kitale,1,1,0
0,Beans (Mwitemania),Kisumu,Musoma,1,1,0
0,Beans (Mwitemania),Kisumu,Nakuru,1,1,0
0,Beans (Mwitemania),Kisumu,Tororo,1,1,0
0,Beans (Mwitemania),Kitale,Busia,1,1,0
0,Beans (Mwitemania),Kitale,Eldoret,1,1,8
0,Beans (Mwitemania),Kitale,Kapchorwa,1,1,0
0,Beans (Mwitemania),Kitale,Kisumu,1,1,0
0,Beans (Mwitemania),Kitale,Mbale,1,1,0
0,Beans (Mwitemania),Kitale,Tororo,1,1,0
0,Beans (Mwitemania),Kobero,Gitega,1,1,0
0,Beans (Mwitemania),Kobero,Kigali,1,1,0
0,Beans (Mwitemania),Kobero,Kigoma,1,1,0
0,Beans (Mwitemania),Kobero,Mwanza,1,1,0
0,Beans (Mwitemania),Kobero,Ngozi,1,1,0
0,Beans (Mwitemania),Kobero,Ruhuha,1,1,0
