Date,Arusha,Babati,Bujumbura,Bukavu,Busia,Dar es salaam,Dodoma,Eldoret,Gicumbi,Gitega,Goma,Gulu,Iringa,Juba,Kabale,Kamembe,Kampala,Kapchorwa,Kasese,Kasumbalesa,Kicukiro,Kigali,Kigoma,Kimironko,Kisumu,Kitale,Kiyanzi,Kobero,Kolwezi,Likasi,Lira,Lubumbashi,Machakos,Magwi,Makueni,Masindi,Mbale,Mbeya,Meru,Mombasa,Morobo,Morogoro,Moshi,Mulindi,Musoma,Mwanza,Nairobi,Nakuru,Ngozi,Owino,Rubavu,Ruhengeri,Ruhuha,Songea,Soroti,Tanga,Tororo,Tunduma,Uvira,Yei,Product
2016-07-15,698.75,,792.0,,,885.25,,1404.0,,790.5,,,746.0,,896.5,,840.5,,990.5,,,,,938.0,904.0,,,,,,868.5,,,,,838.75,868.5,,,1183.0,,,,875.0,,,983.0,702.0,853.0,839.5,,977.5,,,,,896.5,,,,Rice
2016-08-01,718.0,,805.75,,,884.5,,1405.0,,812.75,,,743.0,,837.5,,807.5,,1047.0,,,,,931.5,953.0,,,,,,841.0,,,,,837.5,837.5,,,1203.25,,,,869.0,,,983.0,752.75,852.5,837.5,,974.25,,,,,837.75,,,,Rice
2016-08-15,701.0,,818.0,,,886.5,,1396.0,,835.75,,,698.5,,840.5,,835.5,,1049.75,,,,,905.5,902.5,,,,,,840.5,,,,,840.0,841.0,,,1203.5,,,,865.5,,,983.0,749.0,900.0,841.5,,969.0,,,,,839.75,,,,Rice
2016-09-01,702.5,,848.0,,,888.0,,1407.0,,833.25,,,655.5,,839.25,,839.0,,1048.0,,,,,897.0,954.0,,,,,,838.0,,,,,838.0,838.25,,,1306.0,,,,856.25,,,985.0,703.5,878.75,839.0,,957.0,,,,,838.25,,,,Rice
2016-09-15,725.5,,850.5,,,889.5,,1407.75,,851.0,,,701.5,,867.0,,867.0,,1046.25,,,,,988.5,905.0,,,,,,866.25,,,,,837.0,866.25,,,1306.5,,,,917.0,,,985.0,744.0,851.0,897.0,,965.75,,,,,837.0,,,,Rice
2016-10-01,704.0,,821.5,,,889.0,,1368.75,,851.5,,,608.5,,891.25,,869.75,,1044.0,,,,,974.25,804.0,,,,,,869.5,,,,,833.5,865.5,,,1307.0,,,,920.0,,,985.0,744.0,851.5,893.0,,956.0,,,,,848.25,,,,Rice
2016-10-15,701.25,,849.25,,,888.5,,1306.0,,849.0,,,608.0,,906.5,,906.0,,1025.5,,,,,940.0,803.5,,,,,,878.0,,,,,820.5,906.0,,,1305.5,,,,909.5,,,1104.75,743.0,909.5,935.5,,1013.5,,,,,877.0,,,,Rice
2016-11-01,719.5,,849.0,,,881.0,,1352.5,,845.5,,,649.0,,920.0,,891.0,,1007.25,,,,,894.5,852.0,,,,,,863.25,,,,,806.0,892.0,,,1305.0,,,,895.0,,,1151.75,731.5,903.75,920.0,,1035.25,,,,,863.25,,,,Rice
2016-11-15,725.0,,967.75,,309.0,608.0,,1418.0,,936.75,,,608.75,,839.75,,783.25,,980.0,,,,,932.0,900.5,,,,,,784.0,,,,,784.0,840.0,,,1400.5833333333335,,,,888.5,,,1150.25,740.0,907.0,811.75,,1033.3333333333333,,,,,844.25,,,,Rice
2016-12-01,750.5,,1026.0,,,610.75,,1398.0,,969.0,,,656.5,,840.5,,838.25,,980.0,,,,,921.5,899.0,,,,,,799.75,,,,,783.0,838.25,,,1398.0,,,,899.75,,,1198.0,735.0,969.0,838.5,,1031.0,,,,,646.5,,,,Rice
2016-12-15,751.0,,1030.75,,,701.0,,1461.25,,968.25,,,657.5,,900.0,,875.0,,980.0,,,,,954.5,896.75,,,,,,816.25,,,,,790.25,843.5,,,1397.5,,,,906.0,,,1195.0,739.0,1025.5,900.0,,1030.5,,,,,705.75,,,,Rice
2017-01-01,750.0,,1022.25,,840.0,936.0,,1525.5,,968.5,,,703.8333333333333,,896.0,,843.0,,980.0,,,,,922.0,892.0,,,,,,813.75,,,,,784.75,898.5,,,1288.5,,,,907.0,,,1190.0,733.75,1028.0,896.0,,1030.0,,,,,757.75,,,,Rice
2017-01-15,772.5,,1026.5,,,684.0,,1490.0,,968.0,,,730.0,,845.5,,842.0,,,,,,,920.5,980.0,,,,,,817.0,,,,,,901.5,,,1274.0,,,,907.5,,,1127.25,725.75,1027.0,870.0,,,,,,,761.0,,,,Rice
2017-02-01,824.0,,1055.0,,,687.0,,1414.0,,1147.5,,,777.5,,876.0,,848.0,,,,,,,915.0,981.0,,,,,,819.75,,,,,791.5,904.5,,,1274.0,,,,903.5,,,1128.0,687.5,1146.0,876.0,,1037.75,,,,,791.5,,,,Rice
2017-02-15,,,1256.5,,,,,1406.0,,1259.0,,562.5,821.25,,875.25,,901.0,,,,,,,912.75,1081.5,,,,,,818.5,,,,,790.5,984.5,,,1377.0,,,,900.5,,,1131.0,700.0,1199.0,888.25,,1095.5,,,,,789.0,,,,Rice
2017-03-01,,,1107.25,,,,,1440.25,,1194.5,,846.0,801.0,,845.25,,957.75,,931.0,,,,,924.5,1191.25,,,,,,844.25,,,,,957.0,987.75,,,1387.0,,,,905.5,,,1142.0,713.5,1224.25,986.0,,1101.5,,,,,818.75,,,,Rice
2017-03-15,823.5,,1015.0,,,,,1434.5,,1019.0,,901.0,777.0,,923.5,923.0,1007.5,,957.0,,,,,911.0,1088.25,,,,,,953.0,,,,,979.5,1068.5,,,1388.5,,,,906.0,,,1185.5,712.5,1134.25,1035.5,,1102.0,872.0,,,,924.25,,,,Rice
2017-04-01,,,1077.5,,,,,1457.0,,1194.75,,924.0,776.0,,924.75,918.0,1008.75,,980.0,,,,,972.0,1083.5,,,,,,980.25,,,,,995.0,1064.0,,,1476.5,,,,905.5,,,1182.0,739.0,1137.25,1021.25,,1100.5,878.0,,,,952.25,,,,Rice
2017-04-15,,,1076.0,,,,,1430.0,,1167.25,,1009.5,770.0,,992.0,915.0,1033.5,,963.0,,,,,959.25,1081.0,,,,,,1065.5,,,,,1090.0,1063.5,,,1476.0,,,,902.5,,,1230.0,728.5,1132.5,1035.0,,1097.5,878.0,,,,978.75,,,,Rice
2017-05-01,,,1065.0,,,,,1430.0,971.0,1094.0,,1057.25,768.5,,1001.0,913.0,1024.75,,947.0,,,,,974.0,1086.0,,,,,,1191.5,,,,,1084.75,1112.0,,,1476.25,,,,901.0,,,1321.25,1109.0,1132.0,1056.75,,1095.25,876.0,,,,1001.0,,,,Rice
2017-05-15,,,1192.75,,,,,1478.0,,1074.75,,1061.5,769.5,,1006.0,860.0,977.5,,979.0,,,,,979.75,1083.5,,,,,,1119.0,,,,,1089.5,1117.5,,1182.0,1479.0,,,,903.0,,,1350.0,764.0,1132.5,1059.75,,1096.5,877.0,,,,1006.0,,,,Rice
2017-06-01,,,1104.25,,,,,1456.0,,883.0,,1011.5,772.75,,1010.5,878.25,987.0,,988.5,,,,,971.5,1078.25,,,,,,1067.5,,,,,1097.0,1125.0,,,1758.5,,,,904.75,,,1367.5,709.5,1003.5,998.5,,1091.5,853.5,,,,1012.5,,,,Rice
2017-06-15,,,1116.0,,,,,1463.75,,998.5,,987.0,725.0,,1015.5,907.5,987.0,,985.0,,,,,996.75,1080.5,,,,,,1127.0,,,,,1098.25,1126.5,,,1767.5,,,,895.5,,,1469.0,727.0,1116.5,987.0,,1092.5,853.0,,,,1015.5,,,,Rice
2017-07-01,,,1115.25,,,,,1489.75,,1026.25,,1024.75,717.0,,1014.0,880.5,983.0,,984.0,,,,,973.5,1077.5,,,,,,1068.0,,,,,1067.25,983.0,,,1763.25,,,,900.5,,,1667.0,724.25,1057.5,1012.25,,1097.0,874.0,,,,645.0,,,,Rice
2017-07-15,,,1114.0,,,,,1430.5,,997.0,,984.5,722.5,,1012.5,861.5,984.5,,986.0,,,,,978.25,979.5,,,,,,1069.0,,,,,1040.25,984.0,,,1762.0,,,,904.5,,,1713.0,724.0,1056.0,1041.0,,1100.0,879.0,,,,1012.25,,,,Rice
2017-08-01,,,1055.0,,,,,1367.0,,996.0,,981.0,679.0,,1039.5,884.0,1038.5,,982.0,,,,,972.4166666666667,976.5,,,,,,1064.25,,,,,1011.0,1034.5,,,1761.5,,,,903.5,,,1713.0,722.5,1054.0,1039.5,,1099.25,882.0,,,,1033.5,,,,Rice
2017-08-15,,,1051.0,,,,,1438.5,,1051.75,,983.0,725.5,,1040.5,861.0,1011.5,,982.0,,,,,975.0,985.5,,,,,,1011.5,,,,,1011.5,1039.0,,,1773.0,,,,925.25,,,1231.75,731.0,1050.75,1039.5,,1102.0,879.0,,,,1039.5,,,,Rice
2017-09-01,,,1115.0,,,,,1435.5,,1044.25,,897.0,812.0,,1065.0,881.5,1035.5,,982.0,,,,,974.0,1083.0,,,,,,1009.25,,,,890.0,1009.25,981.0,,,1775.5,,,,929.0,,,1725.0,730.5,1100.5,1037.0,,1096.5,883.0,,,,1037.25,,,,Rice
2017-09-15,,,1132.0,,,,,1437.25,,1016.0,,899.0,810.0,,1037.0,854.0,1033.0,,980.0,,,,,974.0,1081.0,,,,,,1009.0,,,,,1005.0,981.0,,,1773.0,,,,914.0,,,1722.0,729.0,1102.0,1064.0,,1096.0,887.0,,,,1037.5,,,,Rice
2017-10-01,,,1101.0,,,,,1435.0,,1070.0,,895.25,811.0,,1035.0,853.5,1007.0,,1006.5,,,,,971.0,1083.0,,,,,,1007.0,,,,,951.75,979.0,,,1773.0,,,,905.0,,,1723.0,725.0,1100.0,1061.25,,1094.0,888.0,,,,1035.0,,,,Rice
2017-10-15,,,1156.0,,,,,1391.0,,1084.0,,967.0,813.25,,994.5,954.0,966.75,,995.0,,,,,964.0,1078.0,,,,,,994.75,,,,,940.0,967.25,,,1769.0,,,,897.25,,,1720.0,725.0,1154.25,967.25,,1081.0,885.0,,,,1022.0,,,,Rice
2017-11-01,,,1155.0,,,,,1422.0,,1159.0,,969.0,808.5,,886.5,841.75,943.0,,983.5,,,,,952.0,1079.0,,,,,,886.5,,,,785.0,943.0,943.0,,,1765.0,,,,896.0,,,1718.5,698.0,1154.0,968.75,,1075.0,878.5,,,,913.0,,,,Rice
2017-11-15,,,1155.0,,,,,1438.5,,1161.25,,833.5,812.75,,915.25,840.5,972.25,,972.5,,,,,960.0,1179.5,,,,,,890.0,,,,,947.25,888.0,,,1766.0,,,,899.75,,,1864.0,786.0,1153.5,1002.0,,1079.75,872.0,,,,916.0,,,,Rice
2017-12-01,,,1145.0,,,,,1483.0,,975.25,,556.0,808.5,921.0,944.75,894.0,972.5,,915.5,,,,,953.75,1177.0,,,,,,902.75,,,,,944.5,890.0,,,1765.0,,,,895.0,,,1863.0,778.5,1090.0,1000.0,,1074.75,859.0,,,,944.75,,,,Rice
2017-12-15,,,1147.0,,,,,1491.5,,1032.0,,557.0,853.0,913.0,1003.75,893.0,1003.5,,890.0,,,,,966.0,1174.0,,,,,,946.5,,,,,780.5,892.0,,,1761.25,,,,894.0,,,1762.0,771.0,1089.0,1003.5,,1073.5,861.0,,,,975.5,,,,Rice
2018-01-01,,,1203.0,,,,,1445.0,,1088.0,,687.0,808.0,,971.0,863.75,990.0,,1017.0,,,,,1012.5,1076.0,,,,,,1017.0,,,,,773.5,962.0,,,1663.0,,,,894.0,,,1709.0,724.0,1088.0,990.0,,1025.0,858.0,,,,790.0,,,,Rice
2018-01-15,982.0,,1144.0,,,,,1414.5,,1032.0,,720.0,848.0,1152.0,968.0,895.0,969.5,,1023.0,,,,,956.0,1079.0,,,,,,942.0,,,,,831.0,1025.0,,,1668.0,,,,895.0,,,1732.5,691.0,1088.0,969.0,,1027.0,859.0,,,,665.0,,,,Rice
2018-02-01,892.0,,973.0,,,,,1478.5,,1029.5,,720.0,803.5,1220.0,968.0,895.0,969.0,,997.5,,,,,978.0,1100.0,,,,,,941.0,,,,,830.5,1024.0,,,1689.0,,,,895.0,,,1747.0,813.0,1087.0,969.0,,1029.0,859.5,,,,692.0,,,1215.0,Rice
2018-02-15,892.0,,973.0,,,,,1436.0,,973.0,,719.0,803.0,1149.0,968.0,890.0,968.0,,,,,,,948.5,1188.0,,,,,,939.0,,,,,831.5,1022.0,,,1493.0,,,,900.5,,,1745.0,813.0,1088.0,968.0,,1067.5,853.5,,,,692.5,,,1150.0,Rice
2018-03-01,934.5,,973.5,,,,,1424.0,,1030.0,,717.0,802.0,1217.0,938.0,889.0,964.0,,,,,,,971.0,1194.0,,,,,,936.5,,,,,909.0,1019.0,,,1495.0,,,,901.0,,,,817.0,1087.5,964.0,,1066.5,853.0,,,,704.0,,,1145.0,Rice
2018-03-15,889.5,,1028.5,,,,,1369.0,,1002.0,,825.0,889.0,1200.0,961.5,888.0,962.0,,,,,,,949.0,1197.0,,,,,,935.5,,,,,961.5,1017.5,,,1449.0,,,,922.0,,,,817.0,1087.5,961.5,,1063.5,862.0,,,,735.5,,,1200.0,Rice
2018-04-01,888.0,,915.0,,,,,1399.0,,1030.0,,953.0,844.0,1121.0,1008.0,886.0,1008.0,,,,,,,945.0,1198.0,,,,,,1008.0,,,,,1035.0,1090.0,,,1448.0,,,,921.0,,444.0,,1595.0,1087.0,1089.0,,1063.0,861.0,,,,790.0,,,,Rice
2018-04-15,880.0,,883.0,,,,,1431.0,,973.0,,953.0,880.0,1112.0,1009.0,885.0,1035.0,,,,,,,926.5,1206.0,,,,,,1035.0,,,,,1061.0,1089.0,,,1428.0,,,,921.0,,,,1614.5,1087.0,1089.5,,969.0,861.0,,,,831.0,,,,Rice
2018-05-01,880.0,,870.0,,,,,1408.0,,1082.5,,947.5,923.0,1119.0,1029.0,883.0,1029.5,,1028.0,,,,,942.0,1207.0,,,,,,1029.0,,,,,1057.0,1084.0,,,1459.5,,,,919.0,,661.0,1358.0,1610.0,1030.0,1084.0,,966.0,860.0,,,,866.5,,,,Rice
2018-05-15,881.0,,829.0,,,,,1398.0,,915.5,,946.0,704.0,1078.0,1027.0,883.0,1081.0,,1027.0,,,,,941.5,1103.0,,,,,,1027.0,,,,,1054.0,1000.0,,,1453.0,,,,918.0,,616.0,1103.0,1609.0,1029.0,1108.0,,986.0,859.0,,,,892.0,,,,Rice
2018-06-01,880.5,,801.0,,,,,1382.0,,858.5,,925.5,706.0,1084.0,1006.5,878.5,1059.5,,1009.5,,,,,929.5,1099.0,,,,,,1006.5,,,,,1033.0,976.5,,,1468.0,,,,,,595.5,1098.0,1498.0,973.0,1059.5,,1022.5,848.0,,,,905.5,,,,Rice
2018-06-15,793.0,,829.0,,,,,1428.0,,859.0,,728.5,619.0,1109.0,989.0,881.5,973.5,,939.0,,,,,940.5,1001.0,,,,,,936.5,,,,,989.0,963.0,,,1470.0,,,,,,574.0,1400.0,,973.0,973.5,,1062.5,846.0,,,,885.0,,,,Rice
2018-07-01,661.0,,830.0,,,,,1427.0,,915.0,,750.0,683.0,1072.0,942.5,881.5,963.0,,929.5,,,,,940.5,1000.0,,,,,657.0,938.0,,,,,934.0,938.0,,,1467.0,,,,,,617.0,1398.0,,1031.0,963.0,,1063.0,846.5,,,,884.0,582.0,,,Rice
2018-07-15,660.0,,802.0,,,,,1302.5,,858.0,,756.5,704.0,1201.0,952.0,876.5,898.0,,980.5,2759.0,,,,938.0,1100.0,,,,1176.0,,870.0,,,,,756.0,943.5,,,1452.5,,,,,,616.0,1402.5,1503.0,1031.5,945.0,,1060.0,841.5,,,,816.0,581.0,,,Rice
2018-08-01,615.0,,801.0,,,,,1180.0,,752.5,,816.0,702.0,,952.0,817.5,899.0,,1006.0,,,,,935.0,1103.0,,,,1176.0,,870.5,,,,,761.0,897.5,,,1403.0,,,,858.0,,527.0,1503.5,,971.0,952.0,1057.0,1057.0,843.0,,,,870.0,579.5,,,Rice
2018-08-15,614.0,,801.5,,,878.0,,1249.0,,757.0,,806.0,659.0,1363.0,941.0,870.0,887.5,,980.0,,,,,932.0,1100.0,,,,1195.5,,866.0,,,,,752.0,912.5,,,1400.5,,,,872.0,,527.0,1500.0,1501.0,912.5,944.0,,1054.0,852.0,,,,866.0,603.0,,,Rice
2018-09-01,613.0,,801.0,,,,,1250.0,,800.0,,796.5,701.0,,960.0,869.0,933.0,,986.0,3049.0,,,,927.0,1099.5,,,,,,933.0,,,,,772.0,930.0,,,1498.5,,,,869.0,,526.0,1438.0,1499.5,913.0,959.5,,1043.0,858.0,,,,934.0,613.0,,,Rice
2018-09-15,790.5,,823.0,,,,,1269.5,,795.0,,,701.0,,925.0,872.0,950.0,,1016.0,1965.0,,,,930.0,948.0,,,,1207.0,,950.0,1369.0,,,,792.0,872.0,,,1498.0,,,,872.0,,527.0,1447.5,,852.0,951.5,,1069.5,861.0,,,,924.0,614.0,,,Rice
2018-10-01,789.0,,827.0,,,,,1268.0,,795.0,,663.0,658.0,1068.0,955.0,871.0,1007.0,,1034.0,3105.0,,,,930.0,998.0,,,,1267.0,,955.0,950.0,,,,796.0,875.0,,,1497.0,,,,872.0,,526.0,1496.0,,853.5,1008.0,,1049.5,,,,,928.0,614.0,,1101.5,Rice
2018-10-15,787.0,,850.0,,,,,1347.5,,794.0,,664.0,657.0,1068.0,957.0,869.0,1010.0,,960.0,3104.5,,,,927.0,997.5,,,,1331.0,,957.0,950.0,,,,797.0,877.0,,,1495.0,,,,869.0,,568.0,1494.0,1689.0,850.0,1036.0,,1043.0,,,,,956.0,656.0,,1337.0,Rice
2018-11-01,699.5,,852.0,,,,,1382.0,,796.0,,534.0,656.0,1383.0,961.0,865.0,1014.0,,921.5,1275.0,,,,923.0,1082.0,,,,1020.0,,961.0,957.0,,,,935.0,881.0,,,1483.0,,,,868.0,,590.0,1479.0,1686.0,966.0,1038.5,,1038.0,,,,,961.0,656.0,,1251.5,Rice
2018-11-15,653.5,,966.0,,,,,1421.0,,882.0,804.0,539.0,610.0,1251.5,917.0,863.5,970.0,,1050.0,,,,,920.0,1078.0,,,,1052.0,,889.5,1607.0,,,,944.0,809.0,,,1472.5,,,,871.0,,587.0,1434.0,1374.0,910.0,1024.0,,1038.0,,,,,863.0,654.0,,,Rice
2018-12-01,785.0,,938.0,,,,,1463.0,,908.0,809.75,621.0,653.0,1180.0,918.0,866.0,972.0,,1025.5,,,,,923.5,1081.0,,,,1065.0,,892.0,1607.0,,,,756.5,810.0,,,1375.0,,,,868.5,,610.0,1433.0,,910.5,1026.0,,1039.0,,,,,865.0,697.0,,1442.0,Rice
2018-12-15,849.5,,1018.0,,979.0,,,1622.0,,910.0,811.5,598.0,653.0,1176.5,925.0,863.0,1033.0,,1033.0,,,,,920.0,1082.5,,,,,,979.0,1598.0,,,,762.0,816.0,,,1379.0,,,,890.5,,610.0,1434.0,,909.5,1033.0,,1058.0,,,,,952.0,697.0,,,Rice
2019-01-01,872.0,,964.0,,,,,1621.0,,961.0,965.0,,654.0,1295.0,947.0,862.0,1027.0,,1028.5,,,,,917.5,1087.0,,,,,,972.5,,,,,894.0,948.0,,,1385.0,,,,883.5,,,1433.0,,961.0,1027.0,,1053.0,,,,,946.0,654.0,,1300.0,Rice
2019-01-15,693.5,,964.0,,,,,1669.0,,935.0,940.0,679.0,651.0,1293.0,976.0,859.0,1031.0,,1057.0,1139.0,,,,917.0,1091.0,,,,,,976.0,1215.0,,,,827.5,951.5,,,1386.0,,,,861.5,,629.0,1399.0,,962.0,1030.0,,1030.0,,,,,949.5,651.0,,1293.0,Rice
2019-02-01,649.0,,963.0,,,,,1665.0,,948.5,925.0,713.0,648.5,1162.0,876.5,858.0,902.0,,1039.0,1012.5,,,,916.0,1006.0,,,,,,875.0,1215.0,,,,904.0,958.0,,,1304.0,,,,869.5,,668.0,1407.0,1653.5,962.5,822.0,,1007.0,,,,,767.0,648.0,,,Rice
2019-02-15,645.0,,959.0,,,,,1638.0,,959.0,885.0,740.0,688.0,1224.0,905.0,858.5,864.0,,1042.0,798.0,,,,915.0,1005.5,,,,,,822.0,1213.0,,,,959.5,960.0,,,1307.0,,,,860.5,,688.0,1407.0,1609.0,959.0,850.0,,1007.0,,,,,768.0,645.0,,,Rice
2019-03-01,684.0,,946.0,,,,,1644.0,,974.0,748.0,733.0,684.0,1158.0,895.5,856.0,873.0,,951.5,759.0,,,,913.0,1104.5,,,,,,815.0,1114.5,,,,951.5,977.0,,,1309.0,,,,861.0,,705.0,1394.5,1614.0,946.0,882.5,,1005.0,,,,,761.0,641.0,,,Rice
2019-03-15,855.0,,944.0,,,,,1659.0,,972.0,922.0,759.0,684.0,1154.0,896.0,849.0,896.0,,1004.0,649.0,,,,905.0,1003.5,,,,,,815.0,,,,,977.0,1032.0,,,1300.0,,,,853.5,,706.0,1400.0,1599.0,944.0,896.0,,1129.5,,,,,761.0,641.0,,,Rice
2019-04-01,866.0,,939.0,,,,,1641.0,,939.0,917.0,795.0,693.0,1281.0,942.0,846.0,920.0,,1003.0,679.0,,,,902.0,1100.0,,,,,,867.0,,,,,1023.0,1025.0,,,1249.5,,,,846.5,,715.0,1379.0,1598.0,939.0,946.0,,1128.0,,,,,859.0,520.0,,,Rice
2019-04-15,781.5,,939.0,,,,,1633.0,,994.0,912.0,938.0,673.0,1404.0,966.0,845.0,992.0,,1049.0,525.0,,,,901.0,1096.5,,,,,,942.0,,,,,1021.0,1020.5,,,1291.0,,,,844.0,,725.5,1370.0,1591.5,939.0,1020.0,,1124.0,,,,,938.0,522.0,,,Rice
2019-05-01,870.0,,,,,,,1658.0,,914.0,887.5,722.0,653.0,1399.0,967.0,837.0,990.0,,1044.0,,,,,894.0,1105.0,,,,,,967.0,,,,,1033.5,1017.0,,,1302.5,,,,843.0,,719.0,1386.0,1603.0,886.0,1018.5,,1117.0,,,,,941.0,652.0,,,Rice
2019-05-15,807.5,,885.0,,,,,1681.0,,884.0,874.0,805.0,653.0,,1017.0,838.0,989.0,,1073.0,643.0,,,,894.0,1102.0,,,,,,966.0,,,,,1041.0,1017.5,,,1448.5,,,,845.0,,655.0,1398.5,1600.0,884.0,1019.0,,1115.5,,,,,966.0,654.0,,,Rice
2019-06-01,,,,,,,,1706.0,,773.5,,777.0,611.0,,965.0,836.0,965.0,,1153.0,,,,,892.0,1101.0,,,,,,965.0,,,,,1046.0,,,,1451.0,,,,857.0,,,1382.0,1601.0,829.0,1019.0,,1115.0,,,,,965.0,654.0,,,Rice
2019-06-15,,,,,,,,1725.0,,799.0,,,654.0,,964.0,833.0,964.0,,1159.5,,,,,889.0,1092.0,,,,,,958.0,,,,,1036.0,,,,1440.0,,,,837.0,,,1408.5,,881.0,988.0,,1112.0,,,,,973.0,654.0,,,Rice
2019-07-01,,,853.0,,,,,,,770.0,,,,,,,,,,,,,,,,,,,,,,1097.0,,,,,,,,,,,,,,,,,853.0,,,,,,,,,654.0,,,Rice
2019-07-15,,,824.0,,,,,,,770.0,,,,,,,,,,,,,,,1076.0,,,,,,956.0,,,,,,,,,734.0,,,,,,,978.0,1572.0,,,,,,,,,,,,,Rice
2019-08-01,,,853.0,,,,,,829.0,770.0,,873.0,784.5,,955.0,,888.5,1092.5,,,,,719.5,939.5,,,,,,,820.0,,,,,955.0,,,,,,,,,,,,1562.0,857.0,,,911.75,,,,,,,,,Rice
2019-08-15,872.0,,824.5,,,915.0,,,829.0,770.0,,875.0,785.0,,956.0,,874.0,1092.0,,,,,632.0,938.5,,,,797.5,,,819.0,,,,,954.5,,,,,,,,827.0,,,,1573.5,877.0,,,883.5,,654.0,,,,,,,Rice
2019-09-01,914.0,,877.0,,,959.0,,,879.0,767.0,,878.0,785.0,1568.0,961.0,,878.5,1027.5,,,,,698.5,933.0,,,,658.0,,,794.5,,,,,961.0,,,,,,,,830.0,,,,1566.5,904.5,,,878.0,,654.0,,,,,,,Rice
2019-09-15,807.0,,875.0,,,959.0,,,876.0,820.0,,879.0,785.0,1564.0,961.0,,879.5,961.0,,,,,785.0,932.0,,,,711.0,,,822.0,,,,,961.0,,,,,,,,826.0,,,,1560.0,928.0,,,877.0,,654.0,,,,,,,Rice
2019-10-01,811.0,,876.0,,,962.0,,,821.0,822.0,,876.5,789.0,,958.5,,903.5,960.0,,,,,789.0,930.0,,,,766.0,,,766.5,,,,,958.5,,,,,,,,821.0,,,,,930.0,,,875.5,,,,,,,,,Rice
2019-10-15,865.0,,925.5,,,961.0,,,875.0,871.5,,738.0,788.5,,955.0,,901.0,956.5,,,,,766.0,928.0,,,,813.0,,,765.0,,,,,956.5,,,,,,,,826.0,,,,,925.5,,,876.0,,653.0,,,,,,,Rice
2019-11-01,830.0,,976.5,,,961.0,,,868.0,840.0,,735.5,787.0,,954.0,,954.0,954.0,,,,,918.0,922.0,,,,759.5,,,763.0,,,,,954.0,,,,,,,,,,,,,921.0,,,875.0,,654.0,,,,,,,Rice
2019-11-15,829.0,,974.0,,,960.0,,,869.0,866.0,,766.0,786.5,,956.0,,954.0,956.0,,,,,917.0,922.0,,,,758.5,,,765.0,,,,,956.0,,,,,,,,,,,,,920.0,,,867.5,,699.0,,,,,,,Rice
2019-12-01,851.5,,973.0,,,960.0,,,933.0,865.0,,826.0,786.0,,957.0,,985.0,985.0,,,,,917.0,933.0,,,,865.5,,,793.0,,,,,957.0,,,,,,,,,,,,,919.0,,,878.0,,699.0,,,,,,,Rice
2019-12-15,872.5,,973.0,,,960.0,,,912.0,966.0,,962.0,786.0,,962.0,,990.0,990.0,,,,,917.0,912.0,,,,919.0,,,881.0,,,,,962.0,,,,,,,,,,,,,919.0,,,,,698.0,,,,,,,Rice
2020-01-01,874.25,,968.0,,,963.0,,,883.25,968.0,,957.5,787.5,,957.5,,985.0,985.0,,,,,919.0,914.5,,,,860.0,,,901.5,,,,,957.5,,,,,,,,,,,,,914.0,,,861.0,,,,,,,,,Rice
2020-01-15,870.0,,968.0,,,957.0,,,858.5,968.0,,960.0,783.0,,960.0,,987.0,987.0,,,,,914.0,911.0,,,,914.0,,,905.0,,,,,960.0,,,,,,,,,,,,,914.0,,,857.0,,,,,,,,,Rice
2020-02-01,871.0,,993.0,,,958.0,,,859.0,1019.5,,905.0,784.0,,960.0,,1041.0,987.0,,,,,914.0,914.0,,,,887.0,,,905.0,,,,,960.0,,,,,,,,,,,,,1022.5,,,860.0,,,,,,,,,Rice
2020-02-15,872.5,,1020.0,,,970.0,,,865.5,1020.0,,825.0,806.0,,961.0,,960.0,905.0,,,,,917.0,919.5,,,,913.0,,,825.0,,,,,961.0,,,,,,,,,,,,,1060.0,,,865.5,,,,,,,,,Rice
2016-01-01,884.0,,,,408.0,930.5,,1144.5,,715.0,,,836.5,,,,417.75,,677.5,,,,,703.0,597.0,,,,,,,,,,,,,,,696.5,,,,587.5,,,548.75,497.5,617.5,,,,,,,,,,,,Soya beans
2016-01-15,836.25,,943.0,,420.0,929.0,,1122.25,,715.0,,,834.5,,,,419.5,,686.5,,,,,698.25,,,,,,,,,,,,,,,,696.5,,,,571.0,,,550.0,597.0,650.5,,,544.0,,,,,,,,,Soya beans
2016-02-01,834.5,,941.0,,429.5,929.5,,1094.0,,778.75,,,838.5,,,,,,,,,,,672.25,,,,,,,392.0,,,,,,,,,700.0,,,,557.0,,,550.0,494.5,616.75,,,544.0,,,,,,,,,Soya beans
2016-02-15,825.0,,905.75,,428.0,917.0,,1114.5,,769.0,,,825.0,,,,,,,,,,,704.0,,,,,,,406.0,,,,,,,,,700.0,,,,508.5,,,545.0,594.5,608.5,,,537.5,,,,,,,,,Soya beans
2016-03-01,819.0,,921.0,,454.0,910.0,,1086.75,,759.5,,,819.0,,,,445.0,,,,,,,690.0,,,,,,,,,,,,,,,,689.5,,,,496.5,,,543.5,591.5,553.75,,,528.0,,,,,,,,,Soya beans
2016-03-15,760.0,,787.25,,461.25,912.0,,1082.0,,764.0,,,820.0,,,,448.0,,,,,,,697.0,640.0,,,,,,,,,,,476.0,,,,689.0,,,,499.0,,,640.0,591.0,545.0,,,,,,,,,,,,Soya beans
